ZIP Code;City;State;Metro;County;House type;Date;Rental value;Price unit
80920;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2011-12;1.28407170570222;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-01;1.86567164179104;Per square meter
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2012-07;1.37443814200776;Per square meter
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2012-06;1.30480167014614;Per square meter
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-08;1.77478846061652;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2018-10;1.38795986622074;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2016-07;1.27028400351571;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2016-10;1.22476813966176;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-03;1.42316647264261;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-05;1.30714270119727;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2018-04;1.28150664532923;Per square meter
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-06;1.53566433566434;Per square meter
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-07;1.49361100611101;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2017-10;1.16799619918398;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2017-05;1.18040873854827;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2019-08;1.33787977110495;Per square meter
80924;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-11;1.34946677604594;Per square meter
80230;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;1.67154811715481;Per square meter
80235;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-06;1.59979736575481;Per square meter
80235;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-12;1.55674591282922;Per square meter
80235;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-07;1.66080843585237;Per square meter
80023;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2019-04;1.58552631578947;Per square meter
80224;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-08;1.3405612244898;Per square meter
80109;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-09;1.63013698630137;Per square meter
80903;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-12;1.25130480167015;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 3 bedrooms;2018-07;1.40925953915278;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 3 bedrooms;2019-04;1.48100715697373;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2019-01;1.89408099688474;Per square meter
80501;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2018-05;1.34347826086957;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-09;1.98154657293497;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-06;1.79495990836197;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-01;1.875;Per square meter
80909;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-03;1.30899371069182;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2015-03;1.28968253968254;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2015-08;1.36904761904762;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-02;1.53141991878312;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-11;2.10713218432708;Per square meter
80906;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-06;1.20199320103437;Per square meter
80906;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-08;1.21875;Per square meter
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-06;1.65377176015474;Per square meter
80228;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-05;1.48952424886678;Per square meter
80228;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-09;1.64302600472813;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-05;1.41666666666667;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-02;1.29780272009359;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-12;1.36870997255261;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-10;1.49776984834969;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-07;1.52698993595608;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-08;1.50093585582957;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2017-10;1.3422257284388;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2017-09;1.34370579915134;Per square meter
80304;Boulder;CO;Boulder;Boulder County;Single Family Residential home.;2017-06;1.88759078510631;Per square meter
80304;Boulder;CO;Boulder;Boulder County;Single Family Residential home.;2019-01;1.97471022128556;Per square meter
80911;Security-Widefield;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-01;1.39664804469274;Per square meter
80911;Security-Widefield;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-03;1.60286904800414;Per square meter
80911;Security-Widefield;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-05;1.6602528079897;Per square meter
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-11;1.92153781890624;Per square meter
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-04;1.82002022244692;Per square meter
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-09;2.00242633096561;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-07;1.32390728209544;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-09;1.84047425868908;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-05;1.83055813314087;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-04;1.84310018903592;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-08;1.41628440366972;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-08;1.39123102866779;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-04;1.57721280602637;Per square meter
80104;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2019-01;1.37935943060498;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2018-09;1.91632085980439;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2018-08;1.91329045683192;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2017-03;1.93181818181818;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2019-04;2.02611436289959;Per square meter
80524;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2018-12;1.199200427813;Per square meter
80524;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2019-01;1.19290732436472;Per square meter
80524;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2019-03;1.28394332939787;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2018-08;1.64191196580236;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 3 bedrooms;2017-08;1.5634395670475;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2018-09;1.39913899138991;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2017-05;1.19284294234592;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2018-11;1.59202239328202;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2018-07;1.41287044840344;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2019-09;1.55748663101604;Per square meter
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2018-05;1.45161290322581;Per square meter
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2018-02;1.80812550281577;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-05;1.38143887362637;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2014-10;1.75464020721169;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2014-04;1.67493796526055;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-02;2.29079277603243;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2017-01;2750.0;Whole house
80501;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2019-12;1950.0;Whole house
80501;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2019-01;1895.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 3 bedrooms;2019-07;2200.0;Whole house
80524;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2018-12;1787.5;Whole house
80524;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2019-06;1900.0;Whole house
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2016-11;1.67656136051561;Per square meter
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-01;1.82817707270625;Per square meter
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-06;1.86813186813187;Per square meter
80538;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-05;1.1433868974042;Per square meter
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2016-10;1.2466307277628;Per square meter
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2018-03;1.36019948519949;Per square meter
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2017-03;1.28472222222222;Per square meter
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-09;1.3758389261745;Per square meter
80027;Louisville;CO;Boulder;Boulder County;Single Family Residential home.;2018-09;1.57575757575758;Per square meter
81301;Durango;CO;Durango;La Plata County;Single Family Residential home.;2018-09;1.2109375;Per square meter
81301;Durango;CO;Durango;La Plata County;Single Family Residential home.;2018-11;1.30574334341458;Per square meter
81301;Durango;CO;Durango;La Plata County;Single Family Residential home.;2019-05;1.30450591607881;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2018-06;1.47042716117859;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-01;1.44758064516129;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2019-02;1.46928100310047;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2019-11;1.76470588235294;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2019-02;1.69964200882253;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-07;1.52344288759325;Per square meter
80401;Golden;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-12;1.9375;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-11;2.04301075268817;Per square meter
80909;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-09;1.53103448275862;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-10;1.8235956737158;Per square meter
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-10;1.93816884661118;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2016-06;2.14911369267147;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2013-07;1.66666666666667;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-11;2.21111111111111;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2011-11;1.24494204046368;Per square meter
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-01;2.09459459459459;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2014-01;2.02783300198807;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2014-09;1.96938775510204;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-05;2.38449111470113;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-05;2.75230798146981;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-04;2.72832792207792;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-05;2.92792792792793;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-03;3.12374840973591;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-01;2.65357142857143;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-02;2.76100252625981;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2016-03;1.22086720867209;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2013-12;1.05676458023494;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2014-04;1.05559465165376;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-09;1.22343520096602;Per square meter
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-12;1.20757419660798;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2015-06;1.32657420424048;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2014-07;1.07766027759418;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2013-02;0.996136921992513;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-03;1.45161290322581;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2012-03;0.925866588012897;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2015-11;1.17924528301887;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2018-03;1.38086642599278;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-08;1.2753433616743;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2015-10;1.1910665064998;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2015-07;1.21362055520454;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-06;1.23070987654321;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-04;1.24091381100727;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2016-03;1.77579365079365;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-11;2.03900709219858;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-05;1.8612695088904;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-07;2.0933014354067;Per square meter
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-10;1.33802816901408;Per square meter
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2018-03;1.34493670886076;Per square meter
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2014-11;1.21481678173128;Per square meter
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2014-12;1.17492308525549;Per square meter
80302;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2019-02;2725.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2017-07;2592.5;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2017-07;1495.0;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2017-03;1395.0;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2019-08;1575.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2016-02;2.3680649526387;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2013-11;2.18867680943652;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2014-03;2.19961055096287;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2017-07;2.31848688224527;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2019-05;2.54360465116279;Per square meter
80302;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2017-03;2.45220274275381;Per square meter
80301;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2018-11;1.84966216216216;Per square meter
80301;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2017-03;1.786220544919;Per square meter
80301;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2017-04;1.78571428571429;Per square meter
80301;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2019-02;1.85759034896966;Per square meter
80304;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2019-09;2.20588235294118;Per square meter
80303;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2019-01;1.96954650777888;Per square meter
80401;Golden;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2017-04;1.65537998495109;Per square meter
80401;Golden;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2017-05;1.58078227225772;Per square meter
80022;Commerce City;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-09;1.237766263673;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Duplex / Triplex;2019-12;1.88053097345133;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Duplex / Triplex;2017-07;1.95805647840532;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Duplex / Triplex;2019-02;1.90909090909091;Per square meter
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2015-01;1.18630136986301;Per square meter
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2014-05;1.2218045112782;Per square meter
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-08;1.53030087993188;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2019-08;1.52582159624413;Per square meter
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2018-03;1.29075142546837;Per square meter
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2016-07;1.19742965226628;Per square meter
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2016-09;1.10752718546778;Per square meter
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-02;1.18484311910607;Per square meter
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-12;1.19186046511628;Per square meter
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2019-11;1.1739871416935;Per square meter
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2014-12;1.83333333333333;Per square meter
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-06;2.06033848417954;Per square meter
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-10;2.18204148471616;Per square meter
80537;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2019-02;1.20617574395709;Per square meter
80602;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-12;1.161995898838;Per square meter
80602;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-11;1.29558541266795;Per square meter
80602;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-03;1.18663594470046;Per square meter
80907;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-12;1.3599274705349;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2017-12;1.62606837606838;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2017-04;1.65217391304348;Per square meter
80104;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-10;1.1965046703712;Per square meter
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2016-05;1.28449096098953;Per square meter
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-10;1.12485939257593;Per square meter
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2015-05;1.34026258205689;Per square meter
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2011-10;1.16114935367534;Per square meter
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-04;1.5625;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2018-02;1.39318885448916;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2018-10;1.48861646234676;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2019-10;1.50666666666667;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2019-06;1.47105844688973;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2019-01;2.02922516492806;Per square meter
80919;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-10;1.26755555555556;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-02;1.37135922330097;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-04;1.55645161290323;Per square meter
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-10;1.28314393939394;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-02;1.54254345837145;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-01;1.53678606001936;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-12;1.54620860755558;Per square meter
80817;Fountain;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-12;1.41898608349901;Per square meter
80113;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-04;1.76767676767677;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-03;1.27546296296296;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-07;1.06547619047619;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-09;1.39444444444444;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-10;1.48923401398638;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-05;1.79528104194502;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-04;1.93191865605659;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-05;1.77004830917874;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-04;1.90200210748156;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-06;1.90311418685121;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-03;1.72602739726027;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-01;1.67674731182796;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-03;1.8031050168106;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-12;1.95360195360195;Per square meter
80108;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2018-04;1.81818181818182;Per square meter
80113;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-12;1.79227941176471;Per square meter
80110;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-01;1.8555078683834;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2018-04;1.55368382546491;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2018-10;1.68721461187215;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-08;2.21733668341709;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-06;2.40890688259109;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2018-07;1.87780889740161;Per square meter
