Zip code;State;Metro;County name;Date;Home value ($ per m2)
Seibert;CO;;Kit Carson County;2019-07-01;74
Conifer;CO;Denver-Aurora-Lakewood;Jefferson County;2019-01-01;304
Victor;CO;Colorado Springs;Teller County;2019-05-01;122
Hillrose;CO;Fort Morgan;Morgan County;2019-09-01;83
Crook;CO;Sterling;Logan County;2019-11-01;137
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-02-01;294
Coal Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-02-01;302
Sugar City;CO;;Crowley County;2019-02-01;47
Bow Mar;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-02-01;474
Pierce;CO;Greeley;Weld County;2019-08-01;203
Pierce;CO;Greeley;Weld County;2019-01-01;203
Flagler;CO;;Kit Carson County;2019-04-01;69
Laporte;CO;Fort Collins;Larimer County;2019-02-01;2044
Laporte;CO;Fort Collins;Larimer County;2019-09-01;2044
Breckenridge;CO;Breckenridge;Summit County;2019-05-01;530
Breckenridge;CO;Breckenridge;Summit County;2019-01-01;530
Breckenridge;CO;Breckenridge;Summit County;2019-09-01;530
Briggsdale;CO;Greeley;Weld County;2019-09-01;223
Bayfield;CO;Durango;La Plata County;2019-11-01;812
Bayfield;CO;Durango;La Plata County;2019-02-01;812
Eckley;CO;;Yuma County;2019-03-01;83
Eckley;CO;;Yuma County;2019-04-01;83
Sugar City;CO;;Crowley County;2019-10-01;47
Kiowa;CO;Denver-Aurora-Lakewood;Elbert County;2019-07-01;248
Kiowa;CO;Denver-Aurora-Lakewood;Elbert County;2019-02-01;248
Vona;CO;;Kit Carson County;2019-12-01;78
Ward;CO;Boulder;Boulder County;2019-09-01;355
Kittredge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;325
Karval;CO;;Lincoln County;2019-07-01;100
Red Feather Lakes;CO;Fort Collins;Larimer County;2019-10-01;1610
Clifton;CO;Grand Junction;Mesa County;2019-04-01;572
Pleasant View;CO;;Montezuma County;2019-12-01;166
Eagle;CO;Edwards;Eagle County;2019-04-01;261
Cotopaxi;CO;Cañon City;Fremont County;2019-02-01;198
Model;CO;;Las Animas County;2019-11-01;130
Berkley;CO;Denver-Aurora-Lakewood;Adams County;2019-01-01;1566
Berkley;CO;Denver-Aurora-Lakewood;Adams County;2019-04-01;1566
Hartsel;CO;Denver-Aurora-Lakewood;Park County;2019-07-01;354
Leadville;CO;;Lake County;2019-08-01;211
Almont;CO;;Gunnison County;2019-12-01;329
Almont;CO;;Gunnison County;2019-11-01;329
Simla;CO;Denver-Aurora-Lakewood;Elbert County;2019-01-01;115
Simla;CO;Denver-Aurora-Lakewood;Elbert County;2019-04-01;115
Larkspur;CO;Denver-Aurora-Lakewood;Douglas County;2019-12-01;2301
Platteville;CO;Greeley;Weld County;2019-06-01;210
Egnar;CO;;San Miguel County;2019-02-01;222
Idalia;CO;;Yuma County;2019-06-01;149
Jefferson;CO;Denver-Aurora-Lakewood;Park County;2019-11-01;238
Mountain View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-01-01;388
Mesa;CO;Grand Junction;Mesa County;2019-04-01;224
Wetmore;CO;;Custer County;2019-06-01;106
Olney Springs;CO;;Crowley County;2019-02-01;72
Edgewater;CO;Denver-Aurora-Lakewood;Jefferson County;2019-10-01;408
Swink;CO;;Otero County;2019-07-01;63
Lake George;CO;Denver-Aurora-Lakewood;Park County;2019-06-01;231
Stratmoor;CO;Colorado Springs;El Paso County;2019-07-01;231
Stratmoor;CO;Colorado Springs;El Paso County;2019-09-01;231
Trinchera;CO;;Las Animas County;2019-10-01;129
Holyoke;CO;;Phillips County;2019-01-01;95
Bailey;CO;Denver-Aurora-Lakewood;Park County;2019-09-01;258
Sugar City;CO;;Crowley County;2019-05-01;47
Sugar City;CO;;Crowley County;2019-01-01;47
Pine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-06-01;286
Granby;CO;;Grand County;2019-12-01;249
Center;CO;;Saguache County;2019-06-01;71
Ward;CO;Boulder;Boulder County;2019-02-01;355
Aguilar;CO;;Las Animas County;2019-02-01;117
Timnath;CO;Fort Collins;Larimer County;2019-08-01;5103
Olathe;CO;Montrose;Montrose County;2019-07-01;163
Fairplay;CO;Denver-Aurora-Lakewood;Park County;2019-09-01;1142
Pagosa Springs;CO;;Archuleta County;2019-12-01;268
Pagosa Springs;CO;;Archuleta County;2019-05-01;268
Dolores;CO;;Montezuma County;2019-12-01;229
Vail;CO;Edwards;Eagle County;2019-09-01;932
Wray;CO;;Yuma County;2019-05-01;117
Wray;CO;;Yuma County;2019-07-01;117
Wray;CO;;Yuma County;2019-08-01;117
Roggen;CO;Greeley;Weld County;2019-06-01;247
Alamosa;CO;;Alamosa County;2019-11-01;134
Gill;CO;Greeley;Weld County;2019-05-01;277
Elizabeth;CO;Denver-Aurora-Lakewood;Elbert County;2019-10-01;391
Superior;CO;Boulder;Boulder County;2019-11-01;267
Idaho Springs;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-10-01;248
Gleneagle;CO;Colorado Springs;El Paso County;2019-02-01;211
Palisade;CO;Grand Junction;Mesa County;2019-11-01;1381
Gunnison;CO;;Gunnison County;2019-08-01;239
New Castle;CO;Glenwood Springs;Garfield County;2019-01-01;895
Walsenburg;CO;;Huerfano County;2019-04-01;71
Todd Creek;CO;Denver-Aurora-Lakewood;Adams County;2019-02-01;1841
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-10-01;302
Hudson;CO;Greeley;Weld County;2019-09-01;300
Coal Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-08-01;302
Hartsel;CO;Denver-Aurora-Lakewood;Park County;2019-04-01;354
Bellvue;CO;Fort Collins;Larimer County;2019-01-01;2170
Florissant;CO;Colorado Springs;Teller County;2019-01-01;201
Lyons;CO;Boulder;Boulder County;2019-12-01;357
Lyons;CO;Boulder;Boulder County;2019-05-01;357
Keystone;CO;Breckenridge;Summit County;2019-03-01;882
Del Norte;CO;;Rio Grande County;2019-07-01;145
Redstone;CO;Glenwood Springs;Pitkin County;2019-07-01;329
Ramah;CO;Colorado Springs;El Paso County;2019-04-01;186
Coal Creek;CO;Cañon City;Fremont County;2019-11-01;121
Grant;CO;Denver-Aurora-Lakewood;Park County;2019-08-01;250
Meridian;CO;Denver-Aurora-Lakewood;Douglas County;2019-01-01;235
Bonanza City;CO;;Saguache County;2019-02-01;147
Westcliffe;CO;;Custer County;2019-12-01;130
Westcliffe;CO;;Custer County;2019-08-01;130
Ault;CO;Greeley;Weld County;2019-07-01;214
Avon;CO;Edwards;Eagle County;2019-09-01;461
Strasburg;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;679
Strasburg;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;679
Genoa;CO;;Lincoln County;2019-06-01;75
Sheridan;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-06-01;299
Todd Creek;CO;Denver-Aurora-Lakewood;Adams County;2019-01-01;1841
Julesburg;CO;;Sedgwick County;2019-10-01;64
Akron;CO;;Washington County;2019-10-01;95
Sanford;CO;;Costilla County;2019-11-01;98
Eagle;CO;Edwards;Eagle County;2019-07-01;261
Twin Lakes;CO;Denver-Aurora-Lakewood;Adams County;2019-12-01;286
Brookside;CO;Cañon City;Fremont County;2019-07-01;156
Glendale;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-10-01;318
Glendale;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-06-01;318
Mountain Village;CO;;San Miguel County;2019-04-01;1705
Woodrow;CO;;Washington County;2019-07-01;97
Woodrow;CO;;Washington County;2019-08-01;97
Wild Horse;CO;;Cheyenne County;2019-11-01;104
Almont;CO;;Gunnison County;2019-07-01;329
Jefferson;CO;Denver-Aurora-Lakewood;Park County;2019-03-01;238
Jefferson;CO;Denver-Aurora-Lakewood;Park County;2019-04-01;238
Kersey;CO;Greeley;Weld County;2019-12-01;245
Kersey;CO;Greeley;Weld County;2019-08-01;245
Minturn;CO;Edwards;Eagle County;2019-01-01;930
Minturn;CO;Edwards;Eagle County;2019-09-01;930
Red Cliff;CO;Edwards;Eagle County;2019-02-01;293
Montezuma;CO;Breckenridge;Summit County;2019-01-01;479
Bond;CO;Edwards;Eagle County;2019-11-01;312
La Salle;CO;Greeley;Weld County;2019-03-01;206
Parachute;CO;Glenwood Springs;Garfield County;2019-01-01;545
Silverton;CO;;San Juan County;2019-02-01;196
Glade Park;CO;Grand Junction;Mesa County;2019-03-01;205
Glade Park;CO;Grand Junction;Mesa County;2019-06-01;205
Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;2019-03-01;269
Byers;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-09-01;1957
Burlington;CO;;Kit Carson County;2019-04-01;90
Paonia;CO;;Delta County;2019-08-01;179
Johnstown;CO;Greeley;Weld County;2019-08-01;170
Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-11-01;494
Calhan;CO;Colorado Springs;El Paso County;2019-01-01;182
Meeker;CO;;Rio Blanco County;2019-06-01;568
Olathe;CO;Montrose;Montrose County;2019-03-01;163
Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;2019-10-01;184
Divide;CO;Colorado Springs;Teller County;2019-06-01;219
Divide;CO;Colorado Springs;Teller County;2019-04-01;219
Pine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;286
Coal Creek;CO;Cañon City;Fremont County;2019-12-01;121
Coal Creek;CO;Cañon City;Fremont County;2019-09-01;121
Rockvale;CO;Cañon City;Fremont County;2019-05-01;106
Carbondale;CO;Glenwood Springs;Garfield County;2019-04-01;1526
Carbondale;CO;Glenwood Springs;Garfield County;2019-09-01;1526
Peyton;CO;Colorado Springs;El Paso County;2019-02-01;423
Brush;CO;Fort Morgan;Morgan County;2019-02-01;95
Hesperus;CO;Durango;La Plata County;2019-12-01;195
New Castle;CO;Glenwood Springs;Garfield County;2019-11-01;896
Ignacio;CO;Durango;La Plata County;2019-02-01;180
Monument;CO;Colorado Springs;El Paso County;2019-02-01;241
Roxborough Park;CO;Denver-Aurora-Lakewood;Douglas County;2019-09-01;343
Hayden;CO;Steamboat Springs;Routt County;2019-03-01;196
Windsor;CO;Greeley;Weld County;2019-03-01;188
Colorado City;CO;Pueblo;Pueblo County;2019-12-01;151
Elizabeth;CO;Denver-Aurora-Lakewood;Elbert County;2019-02-01;391
Columbine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;238
Trinidad;CO;;Las Animas County;2019-02-01;100
Eaton;CO;Greeley;Weld County;2019-09-01;242
De Beque;CO;Grand Junction;Mesa County;2019-02-01;244
Wray;CO;;Yuma County;2019-03-01;117
Wray;CO;;Yuma County;2019-04-01;117
Evergreen;CO;Denver-Aurora-Lakewood;Jefferson County;2019-02-01;557
Holyoke;CO;;Phillips County;2019-09-01;95
Ridgway;CO;;Ouray County;2019-08-01;1898
Alamosa;CO;;Alamosa County;2019-03-01;134
Rifle;CO;Glenwood Springs;Garfield County;2019-04-01;709
Timnath;CO;Fort Collins;Larimer County;2019-04-01;5103
Springfield;CO;;Baca County;2019-05-01;59
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-02-01;302
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-04-01;302
Timnath;CO;Fort Collins;Larimer County;2019-06-01;5103
Keenesburg;CO;Greeley;Weld County;2019-12-01;252
Keenesburg;CO;Greeley;Weld County;2019-09-01;252
Crawford;CO;;Delta County;2019-06-01;229
Bellvue;CO;Fort Collins;Larimer County;2019-02-01;2170
Berthoud;CO;Fort Collins;Larimer County;2019-04-01;19976
Thornton;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;401
Lamar;CO;;Prowers County;2019-09-01;80
Woodrow;CO;;Washington County;2019-10-01;97
Garden City;CO;Greeley;Weld County;2019-11-01;224
Eckley;CO;;Yuma County;2019-12-01;83
Northglenn;CO;Denver-Aurora-Lakewood;Adams County;2019-07-01;396
Snyder;CO;Fort Morgan;Morgan County;2019-06-01;113
Somerset;CO;;Gunnison County;2019-01-01;224
Hillrose;CO;Fort Morgan;Morgan County;2019-11-01;83
Cope;CO;;Washington County;2019-10-01;3678
Cope;CO;;Washington County;2019-07-01;3678
Naturita;CO;Montrose;Montrose County;2019-05-01;89
Silver Cliff;CO;;Custer County;2019-09-01;110
Maybell;CO;Craig;Moffat County;2019-09-01;101
Aguilar;CO;;Las Animas County;2019-07-01;117
Aguilar;CO;;Las Animas County;2019-01-01;117
Branson;CO;;Las Animas County;2019-01-01;70
Ovid;CO;;Sedgwick County;2019-11-01;53
Fraser;CO;;Grand County;2019-06-01;368
Cheyenne Wells;CO;;Cheyenne County;2019-07-01;72
Idaho Springs;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-06-01;248
Idaho Springs;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-09-01;248
Federal Heights;CO;Denver-Aurora-Lakewood;Adams County;2019-08-01;245
Calhan;CO;Colorado Springs;El Paso County;2019-10-01;182
Silverton;CO;;San Juan County;2019-12-01;196
Silverton;CO;;San Juan County;2019-06-01;196
Maybell;CO;Craig;Moffat County;2019-10-01;101
Maybell;CO;Craig;Moffat County;2019-01-01;101
Westcliffe;CO;;Custer County;2019-03-01;130
Agate;CO;Denver-Aurora-Lakewood;Elbert County;2019-01-01;252
Hamilton;CO;Craig;Moffat County;2019-03-01;164
Hamilton;CO;Craig;Moffat County;2019-02-01;164
Hamilton;CO;Craig;Moffat County;2019-09-01;164
Crook;CO;Sterling;Logan County;2019-03-01;137
Crook;CO;Sterling;Logan County;2019-02-01;137
Eldorado Springs;CO;Boulder;Boulder County;2019-07-01;591
Rockvale;CO;Cañon City;Fremont County;2019-11-01;106
Flagler;CO;;Kit Carson County;2019-11-01;69
Flagler;CO;;Kit Carson County;2019-10-01;69
West Pleasant View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-07-01;1656
Galeton;CO;Greeley;Weld County;2019-06-01;276
Hesperus;CO;Durango;La Plata County;2019-07-01;195
Pitkin;CO;;Gunnison County;2019-01-01;236
Raymer;CO;Greeley;Weld County;2019-01-01;174
Bedrock;CO;Montrose;Montrose County;2019-08-01;183
Bedrock;CO;Montrose;Montrose County;2019-02-01;183
Amherst;CO;;Phillips County;2019-01-01;66
Granada;CO;;Prowers County;2019-07-01;53
Saguache;CO;;Saguache County;2019-11-01;121
Pueblo;CO;Pueblo;Pueblo County;2019-02-01;165
Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;423
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-07-01;357
Raymer;CO;Greeley;Weld County;2019-11-01;174
Raymer;CO;Greeley;Weld County;2019-06-01;174
Kersey;CO;Greeley;Weld County;2019-03-01;245
Kersey;CO;Greeley;Weld County;2019-01-01;245
Egnar;CO;;San Miguel County;2019-10-01;222
Minturn;CO;Edwards;Eagle County;2019-11-01;930
Longmont;CO;Boulder;Boulder County;2019-07-01;477
Longmont;CO;Boulder;Boulder County;2019-04-01;477
Evans;CO;Greeley;Weld County;2019-11-01;238
Padroni;CO;Sterling;Logan County;2019-07-01;156
Bond;CO;Edwards;Eagle County;2019-09-01;312
Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;2019-01-01;222
Naturita;CO;Montrose;Montrose County;2019-08-01;89
Ouray;CO;;Ouray County;2019-08-01;242
Mesa;CO;Grand Junction;Mesa County;2019-02-01;224
Fort Collins;CO;Fort Collins;Larimer County;2019-10-01;718
Arapahoe;CO;;Cheyenne County;2019-05-01;110
Arriba;CO;;Lincoln County;2019-05-01;59
Bethune;CO;;Kit Carson County;2019-12-01;87
Slater;CO;Steamboat Springs;Routt County;2019-10-01;313
Slater;CO;Steamboat Springs;Routt County;2019-03-01;313
Molina;CO;Grand Junction;Mesa County;2019-09-01;211
McClave;CO;;Bent County;2019-07-01;43
Boulder;CO;Boulder;Boulder County;2019-03-01;778
Phippsburg;CO;Steamboat Springs;Routt County;2019-10-01;170
Phippsburg;CO;Steamboat Springs;Routt County;2019-03-01;170
Lewis;CO;;Montezuma County;2019-06-01;176
Cahone;CO;;Dolores County;2019-06-01;91
Hillrose;CO;Fort Morgan;Morgan County;2019-03-01;83
Hillrose;CO;Fort Morgan;Morgan County;2019-04-01;83
Cope;CO;;Washington County;2019-03-01;3678
Cope;CO;;Washington County;2019-04-01;3678
Dinosaur;CO;Craig;Moffat County;2019-07-01;61
Hooper;CO;;Alamosa County;2019-03-01;73
Yampa;CO;Steamboat Springs;Routt County;2019-10-01;152
Powderhorn;CO;;Gunnison County;2019-05-01;211
Powderhorn;CO;;Gunnison County;2019-08-01;211
Kirk;CO;;Yuma County;2019-08-01;124
Vona;CO;;Kit Carson County;2019-04-01;78
Crawford;CO;;Delta County;2019-07-01;229
Molina;CO;Grand Junction;Mesa County;2019-05-01;211
Molina;CO;Grand Junction;Mesa County;2019-06-01;211
Slater;CO;Steamboat Springs;Routt County;2019-08-01;313
Mead;CO;Greeley;Weld County;2019-09-01;204
Las Animas;CO;;Bent County;2019-11-01;31
East Pleasant View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-02-01;279
Vona;CO;;Kit Carson County;2019-01-01;78
Ohio City;CO;;Gunnison County;2019-05-01;239
Allenspark;CO;Boulder;Boulder County;2019-12-01;417
Pritchett;CO;;Baca County;2019-01-01;43
Hot Sulphur Springs;CO;;Grand County;2019-05-01;188
Kittredge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-05-01;325
Redvale;CO;Montrose;Montrose County;2019-08-01;152
Karval;CO;;Lincoln County;2019-10-01;100
Winter Park;CO;;Grand County;2019-05-01;454
Orchard City;CO;;Delta County;2019-03-01;149
La Veta;CO;;Huerfano County;2019-07-01;1091
Kiowa;CO;Denver-Aurora-Lakewood;Elbert County;2019-06-01;248
Twin Lakes;CO;;Lake County;2019-01-01;244
Central City;CO;Denver-Aurora-Lakewood;Gilpin County;2019-03-01;213
Fairplay;CO;Denver-Aurora-Lakewood;Park County;2019-01-01;1142
Avondale;CO;Pueblo;Pueblo County;2019-03-01;117
Saint Marys;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-06-01;243
Rollinsville;CO;Denver-Aurora-Lakewood;Gilpin County;2019-03-01;193
Rollinsville;CO;Denver-Aurora-Lakewood;Gilpin County;2019-02-01;193
Carr;CO;Greeley;Weld County;2019-04-01;280
Trinchera;CO;;Las Animas County;2019-05-01;129
Vail;CO;Edwards;Eagle County;2019-11-01;932
Vail;CO;Edwards;Eagle County;2019-10-01;932
Manitou Springs;CO;Colorado Springs;El Paso County;2019-07-01;324
Lake City;CO;;Hinsdale County;2019-01-01;182
Woodrow;CO;;Washington County;2019-01-01;97
Woody Creek;CO;Glenwood Springs;Pitkin County;2019-11-01;371
Woody Creek;CO;Glenwood Springs;Pitkin County;2019-08-01;371
Sedgwick;CO;;Sedgwick County;2019-11-01;42
Egnar;CO;;San Miguel County;2019-04-01;222
Idalia;CO;;Yuma County;2019-02-01;149
Minturn;CO;Edwards;Eagle County;2019-05-01;930
Buffalo Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;205
Meeker;CO;;Rio Blanco County;2019-08-01;568
Blanca;CO;;Costilla County;2019-10-01;76
Blanca;CO;;Costilla County;2019-08-01;76
Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;513
Green Mountain Falls;CO;Colorado Springs;El Paso County;2019-10-01;284
Gold Hill;CO;Boulder;Boulder County;2019-08-01;291
Gold Hill;CO;Boulder;Boulder County;2019-02-01;291
Wellington;CO;Fort Collins;Larimer County;2019-06-01;3593
Edwards;CO;Edwards;Eagle County;2019-07-01;2292
Pine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;286
Colorado City;CO;Pueblo;Pueblo County;2019-01-01;151
Laporte;CO;Fort Collins;Larimer County;2019-11-01;2044
Laporte;CO;Fort Collins;Larimer County;2019-10-01;2044
Snyder;CO;Fort Morgan;Morgan County;2019-11-01;113
La Jara;CO;;Conejos County;2019-10-01;98
La Jara;CO;;Conejos County;2019-01-01;98
Aspen;CO;Glenwood Springs;Pitkin County;2019-12-01;1446
Kit Carson;CO;;Cheyenne County;2019-10-01;63
Kit Carson;CO;;Cheyenne County;2019-07-01;63
Sedalia;CO;Denver-Aurora-Lakewood;Douglas County;2019-06-01;445
Brush;CO;Fort Morgan;Morgan County;2019-09-01;95
Orchard City;CO;;Delta County;2019-08-01;149
Sheridan;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-12-01;299
Sheridan;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;299
Cedaredge;CO;;Delta County;2019-09-01;593
Johnstown;CO;Greeley;Weld County;2019-07-01;170
Vail;CO;Edwards;Eagle County;2019-12-01;932
Sedalia;CO;Denver-Aurora-Lakewood;Douglas County;2019-02-01;445
Derby;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;287
Golden;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;725
Creede;CO;;Mineral County;2019-10-01;199
Fort Lupton;CO;Greeley;Weld County;2019-05-01;219
Leadville;CO;;Lake County;2019-10-01;211
Platteville;CO;Greeley;Weld County;2019-05-01;210
Applewood;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;311
Stratton;CO;;Kit Carson County;2019-01-01;75
Stratton;CO;;Kit Carson County;2019-04-01;75
Sterling;CO;Sterling;Logan County;2019-04-01;136
Franktown;CO;Denver-Aurora-Lakewood;Douglas County;2019-05-01;261
Franktown;CO;Denver-Aurora-Lakewood;Douglas County;2019-09-01;261
Salida;CO;;Chaffee County;2019-09-01;1671
Berthoud;CO;Fort Collins;Larimer County;2019-08-01;19976
Gypsum;CO;Edwards;Eagle County;2019-09-01;1004
Salida;CO;;Chaffee County;2019-04-01;1671
Berkley;CO;Denver-Aurora-Lakewood;Adams County;2019-10-01;1566
Bethune;CO;;Kit Carson County;2019-01-01;87
Grand Lake;CO;;Grand County;2019-11-01;273
Larkspur;CO;Denver-Aurora-Lakewood;Douglas County;2019-03-01;2301
Clifton;CO;Grand Junction;Mesa County;2019-06-01;572
Estes Park;CO;Fort Collins;Larimer County;2019-08-01;790
Estes Park;CO;Fort Collins;Larimer County;2019-01-01;790
Wiggins;CO;Fort Morgan;Morgan County;2019-03-01;135
Wiggins;CO;Fort Morgan;Morgan County;2019-05-01;135
Romeo;CO;;Conejos County;2019-08-01;61
Steamboat Springs;CO;Steamboat Springs;Routt County;2019-10-01;1100
Grant;CO;Denver-Aurora-Lakewood;Park County;2019-12-01;250
Aspen;CO;Glenwood Springs;Pitkin County;2019-10-01;1446
Aspen;CO;Glenwood Springs;Pitkin County;2019-03-01;1446
Sawpit;CO;;San Miguel County;2019-01-01;378
South Fork;CO;;Rio Grande County;2019-10-01;906
Beulah;CO;Pueblo;Pueblo County;2019-05-01;174
New Castle;CO;Glenwood Springs;Garfield County;2019-05-01;895
Ignacio;CO;Durango;La Plata County;2019-11-01;180
Eads;CO;;Kiowa County;2019-01-01;36
Mancos;CO;;Montezuma County;2019-06-01;280
Mancos;CO;;Montezuma County;2019-09-01;280
Montrose;CO;Montrose;Montrose County;2019-07-01;166
